"Country","Country_code","Total.Library.Size","No..of.TV.Shows","No..of.Movies","Cost.Per.Month...Basic....","Cost.Per.Month...Standard....","Cost.Per.Month...Premium....","basic_standard_diff","standard_premium_diff","2020 GDP (World Bank)","year","gini_disp","X..of.Subscribers.Q4.2021..Estimate.","Q4.2021.Revenue....Estimate.","Alpha.3.code"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,1990,28.3,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2001,32,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2014,36.3,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2005,33,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2017,38,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2010,34,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2007,33.4,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,1995,31.1,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2018,38.2,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2000,31.6,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2015,37,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,1996,31.4,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2019,38.3,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,1993,30,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,1992,29.3,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,1989,28.2,"177,887","6,222,493","BGR"
"Bulgaria","bg",6797,4819,1978,9.03,11.29,13.54,2.26,2.25,68915416141.9576,2006,33.2,"177,887","6,222,493","BGR"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1984,28.4,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1990,28.3,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1992,29.1,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1983,28.5,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1996,29.9,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1982,28,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2019,30,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2018,30.3,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1976,28.3,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1977,27.5,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2004,31.3,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1989,27.8,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1979,27.3,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1991,28.6,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1978,27.5,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2002,31.1,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2003,31,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2001,31.1,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1999,30.8,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1998,30.5,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2016,31.1,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1980,27.4,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2010,31.3,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2013,31.8,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1995,29.4,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1993,29,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1981,28.1,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1988,27.9,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1987,28.2,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1975,29.2,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1974,29.5,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1973,30.1,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2009,31.2,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1970,31.4,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1985,28.3,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1969,31.2,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2005,31.1,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2012,31.5,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1986,28.3,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1972,30.8,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2011,31.1,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1997,29.7,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1994,28.9,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2000,31.1,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2007,31.3,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2015,31.6,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2014,31.6,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,1971,31.7,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2017,31,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2008,31.1,"6,895,241","300,770,416","CAN"
"Canada","ca",6239,4311,1928,7.91,11.87,15.03,3.96,3.16,1742015045482.31,2006,31,"6,895,241","300,770,416","CAN"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2007,47.8,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1977,46.5,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2016,45.7,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1982,47.3,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1999,50.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2004,49.2,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1991,50.4,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2011,46.7,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1981,47.1,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2005,48.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1978,46.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1988,50.1,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1973,45.9,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2000,50.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1992,50.5,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2008,47.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2003,49.8,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1968,45.2,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1998,50.7,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1972,45.8,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1989,50.3,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1995,50.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1969,45.3,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2009,47.3,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1986,49.1,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1974,46,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1976,46.3,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1996,50.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1997,50.7,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2010,47,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1993,50.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1994,50.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1985,48.2,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1971,45.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2014,45.9,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2017,45.8,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2015,45.6,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2013,46.1,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2012,46.4,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1987,50,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1975,46.2,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2006,48.1,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1979,46.8,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1990,50.4,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1984,47.8,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2002,50.1,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1980,46.9,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1970,45.5,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,2001,50.3,"978,172","22,008,869","CHL"
"Chile","cl",4994,3156,1838,7.07,9.91,12.74,2.84,2.83,279385487344.492,1983,47.4,"978,172","22,008,869","CHL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2010,50.9,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2002,51.7,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1977,49.8,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2018,46.8,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1998,51.6,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1978,50,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2003,51,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1994,51.1,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1972,49.3,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2012,49.3,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1979,50,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1970,49.2,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1987,50.3,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1989,50.3,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1991,50.4,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2000,51.5,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2017,46.4,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1997,51.6,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2013,49,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1982,50.1,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2011,50,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2009,51.3,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2001,51.4,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1983,50.1,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1992,50.6,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2014,48.6,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1973,49.4,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1984,50.2,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1980,50,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2005,51.4,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1971,49.2,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1988,50.3,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1981,50.1,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2019,48,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2020,49.3,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1975,49.6,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2016,47,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2006,51.7,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1985,50.2,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1995,51.2,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1976,49.7,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2008,52.4,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1999,51.6,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2007,53.1,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1974,49.5,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2004,51.2,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1993,50.8,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1986,50.2,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,2015,47.5,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1996,51.4,"2,823,517","63,529,130","COL"
"Colombia","co",4991,3156,1835,4.31,6.86,9.93,2.55,3.07,323429888934.257,1990,50.4,"2,823,517","63,529,130","COL"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2001,45.4,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2013,46.6,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2003,45.5,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2011,46.1,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2002,45.7,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1979,40.5,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1978,40.6,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1989,40.6,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2018,46.4,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2021,47.2,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1965,42.1,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1987,39.6,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1996,42.5,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1977,40.8,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1988,40,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1974,41.2,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1975,41.1,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2012,46.3,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2009,45.9,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2000,44.5,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,2020,47.2,"307,825","6,926,068","CRI"
"Costa Rica","cr",4988,3152,1836,8.99,12.99,15.99,4,3,64072870931.603,1964,42.2,"307,825","6,926,068","CRI"
